7,998316e+002;6,000000e+000
8,003137e+002;6,000000e+000
8,007958e+002;6,000000e+000
8,012780e+002;6,000000e+000
8,017601e+002;6,000000e+000
8,022422e+002;1,396465e+000
8,027243e+002;7,431686e-001
8,032064e+002;4,390194e-001
8,036885e+002;4,529471e-001
8,041707e+002;6,877471e-001
8,046528e+002;9,705943e-001
8,051349e+002;1,255588e+000
8,056170e+002;1,537395e+000
8,060991e+002;1,720057e+000
8,065812e+002;1,537171e+000
8,070634e+002;1,180414e+000
8,075455e+002;1,012876e+000
8,080276e+002;1,032895e+000
8,085097e+002;1,095873e+000
8,089918e+002;1,127036e+000
8,094739e+002;1,096504e+000
8,099561e+002;9,896426e-001
8,104382e+002;8,161727e-001
8,109203e+002;6,604550e-001
8,114024e+002;6,899397e-001
8,118845e+002;8,937718e-001
8,123666e+002;1,149844e+000
8,128488e+002;1,484494e+000
8,133309e+002;6,000000e+000
8,138130e+002;6,000000e+000
8,142951e+002;6,000000e+000
8,147772e+002;6,000000e+000
8,152593e+002;6,000000e+000
8,157415e+002;6,000000e+000
8,162236e+002;6,000000e+000
8,167057e+002;6,000000e+000
8,171878e+002;1,397243e+000
8,176699e+002;8,068144e-001
8,181520e+002;4,368342e-001
8,186342e+002;1,903425e-001
8,191163e+002;2,259521e-001
8,195984e+002;4,976516e-001
8,200805e+002;8,551121e-001
8,205626e+002;1,409130e+000
8,210447e+002;6,000000e+000
8,215269e+002;6,000000e+000
8,220090e+002;6,000000e+000
8,224911e+002;6,000000e+000
8,229732e+002;6,000000e+000
8,234553e+002;6,000000e+000
8,239374e+002;6,000000e+000
8,244196e+002;1,908614e+000
8,249017e+002;1,465767e+000
8,253838e+002;1,238475e+000
8,258659e+002;1,043381e+000
8,263480e+002;9,112931e-001
8,268301e+002;9,572240e-001
8,273123e+002;1,145408e+000
8,277944e+002;1,339163e+000
8,282765e+002;1,502036e+000
8,287586e+002;1,707358e+000
8,292407e+002;6,000000e+000
8,297228e+002;6,000000e+000
8,302050e+002;6,000000e+000
8,306871e+002;6,000000e+000
8,311692e+002;6,000000e+000
8,316513e+002;6,000000e+000
8,321334e+002;6,000000e+000
8,326155e+002;6,000000e+000
8,330977e+002;1,318911e+000
8,335798e+002;7,548949e-001
8,340619e+002;4,790215e-001
8,345440e+002;4,858588e-001
8,350261e+002;7,309153e-001
8,355082e+002;1,165587e+000
8,359904e+002;6,000000e+000
8,364725e+002;6,000000e+000
8,369546e+002;6,000000e+000
8,374367e+002;6,000000e+000
8,379188e+002;6,000000e+000
8,384009e+002;6,000000e+000
8,388831e+002;6,000000e+000
8,393652e+002;6,000000e+000
8,398473e+002;6,000000e+000
8,403294e+002;1,704650e+000
8,408115e+002;1,333177e+000
8,412936e+002;1,173247e+000
8,417758e+002;1,165705e+000
8,422579e+002;1,402138e+000
8,427400e+002;1,924049e+000
8,432221e+002;2,551587e+000
8,437042e+002;2,165885e+000
8,441863e+002;1,694124e+000
8,446685e+002;1,353924e+000
8,451506e+002;1,096466e+000
8,456327e+002;9,892056e-001
8,461148e+002;1,228981e+000
8,465969e+002;3,313928e+000
8,470790e+002;6,000000e+000
8,475612e+002;6,000000e+000
8,480433e+002;6,000000e+000
8,485254e+002;6,000000e+000
8,490075e+002;6,000000e+000
8,494896e+002;1,454363e+000
8,499717e+002;1,168332e+000
8,504539e+002;1,234374e+000
8,509360e+002;1,515340e+000
8,514181e+002;6,000000e+000
8,519002e+002;6,000000e+000
